Order Date,Segment,Market,Sales,Profit
2013-06-21,Corporate,US,10.368000000000002,3.6288
2012-05-08,Consumer,US,5.248,0.5903999999999991
2012-06-18,Home Office,US,11.952000000000002,4.3326
2014-04-14,Corporate,US,5.28,2.376
2014-06-05,Consumer,US,8.64,2.5056
2011-09-30,Corporate,US,15.24,5.1816
2014-09-05,Consumer,US,5.5600000000000005,1.7374999999999998
2014-12-26,Home Office,US,3.62,1.1946
2012-12-06,Consumer,US,6.48,3.1104000000000003
2013-07-03,Consumer,US,7.7,3.157
2013-03-09,Home Office,US,8.855999999999998,-14.169600000000004
2014-11-05,Home Office,US,4.3,1.4189999999999996
2013-01-25,Home Office,EMEA,8.88,-11.339999999999998
2012-08-07,Corporate,EMEA,9.804,-4.925999999999998
2012-07-11,Home Office,EMEA,16.53,7.41
2014-06-30,Home Office,Africa,12.096000000000004,-26.244000000000003
2013-02-25,Home Office,EMEA,10.41,3.51
2014-07-07,Consumer,EMEA,9.27,4.050000000000001
2014-12-12,Corporate,Africa,41.544,-91.416
2013-09-20,Corporate,EMEA,23.97,0.4499999999999999
2013-10-05,Corporate,EMEA,4.380000000000001,-4.380000000000001
2013-11-26,Corporate,EMEA,19.404000000000003,-22.326
2012-01-17,Consumer,Africa,18.414,-41.76599999999999
2014-11-24,Consumer,Africa,7.830000000000001,-11.489999999999997
2014-01-28,Consumer,Africa,32.099999999999994,3.18
2013-11-18,Consumer,Africa,17.490000000000002,6.12
2014-09-18,Consumer,Africa,21.42,-44.33999999999999
2014-10-11,Home Office,Africa,10.728000000000002,-12.911999999999995
2014-06-04,Corporate,EMEA,2.532,-3.558
2012-09-25,Home Office,Africa,25.379999999999995,8.370000000000001
2014-09-23,Home Office,EMEA,17.52,2.76
2011-11-23,Corporate,EMEA,5.712,-5.028
2013-10-14,Consumer,EMEA,10.08,4.62
2013-09-25,Corporate,LATAM,9.168,-1.2320000000000009
2014-09-05,Home Office,LATAM,15.12,1.64
2013-07-23,Consumer,LATAM,7.1,2.9
2013-08-12,Corporate,LATAM,6.42,-0.220000000000001
2012-11-07,Consumer,LATAM,4.48,1.16
2014-10-20,Consumer,LATAM,17.592,-1.2080000000000013
2014-09-03,Home Office,LATAM,15.872,2.372
2014-04-02,Consumer,LATAM,3.432000000000001,-4.928
2014-02-24,Consumer,LATAM,13.88,-12.519999999999998
2014-09-25,Home Office,LATAM,8.24,1.14
2011-12-24,Consumer,LATAM,8.760000000000002,-0.4400000000000013
2014-09-10,Consumer,EU,95.85,35.46
2014-09-10,Consumer,EU,11.49,2.16
2012-07-14,Corporate,EU,14.745,-8.565000000000001
2014-02-28,Corporate,EU,41.931,2.3009999999999997
2014-01-24,Consumer,EU,8.31,-1.3500000000000014
2014-12-13,Consumer,APAC,27.36,8.7
2011-10-04,Home Office,APAC,49.260000000000005,4.92
2011-07-23,Consumer,US,9.24,0.924
2014-11-15,Consumer,US,3.648000000000001,-2.7967999999999997
2014-11-15,Consumer,US,8.64,3.024
2014-09-03,Consumer,US,6.57,1.7738999999999998
2013-10-30,Corporate,US,11.67,3.0342
2013-02-07,Consumer,US,7.83,3.6018
2013-08-27,Consumer,US,6.48,3.1104000000000003
2011-08-19,Consumer,US,10.72,1.7419999999999989
2014-11-20,Consumer,US,21.96,10.7604
2011-04-18,Consumer,US,13.12,3.8047999999999984
2012-09-04,Corporate,US,9.762,-6.833400000000001
2014-10-04,Consumer,US,17.92,1.12
2014-10-22,Consumer,US,8.559000000000001,-6.5619
2014-07-26,Consumer,US,3.3040000000000003,1.0738
2012-03-08,Corporate,US,3.408,0.8946
2014-12-02,Corporate,US,10.368000000000002,3.6288
2012-10-02,Consumer,US,7.38,3.6162
2013-10-22,Consumer,US,19.96,5.588800000000001
2013-04-26,Corporate,EMEA,11.796,-11.514
2012-11-13,Consumer,Africa,18.18,5.25
2014-11-04,Corporate,Africa,21.84,2.4000000000000004
2012-01-11,Home Office,Africa,89.16000000000001,27.6
2011-01-30,Consumer,Africa,3.789,-8.600999999999999
2013-11-18,Corporate,Africa,20.28,6.27
2014-03-11,Consumer,Africa,7.1640000000000015,-6.6960000000000015
2012-10-02,Home Office,Canada,6.66,0.5700000000000001
2013-02-20,Consumer,Africa,18.99,1.5
2013-02-22,Consumer,EMEA,25.2,-30.95999999999999
2013-09-04,Consumer,Africa,7.86,2.82
2013-12-23,Consumer,EMEA,17.52,-16.679999999999996
2014-06-08,Home Office,Africa,6.33,0.24
2014-06-04,Corporate,EMEA,6.0120000000000005,-3.017999999999999
2014-03-31,Corporate,EMEA,13.11,0.8999999999999999
2014-02-19,Consumer,EMEA,8.784,-5.496
2012-03-31,Consumer,EMEA,5.292000000000001,-3.708
2012-02-09,Consumer,Africa,9.6,4.38
2012-11-02,Consumer,LATAM,11.08,4.96
2014-07-03,Corporate,LATAM,8.640000000000002,3.18
2013-06-01,Consumer,LATAM,22.608,-6.791999999999999
2013-09-25,Home Office,LATAM,13.32,0.24
2013-01-27,Home Office,LATAM,14.32,2.72
2014-01-16,Corporate,LATAM,4.879999999999999,0.34
2014-08-25,Home Office,EU,10.05,4.92
2011-11-14,Consumer,EU,7.26,2.52
2013-09-10,Consumer,EU,28.800000000000004,0.54
2014-06-17,Consumer,APAC,13.753199999999996,3.1932
2014-12-04,Consumer,APAC,7.524,-4.116
2011-08-03,Consumer,US,2.6,0.2924999999999998
2013-07-15,Consumer,US,11.632,1.0178000000000007
2014-04-17,Home Office,US,16.520000000000003,2.0649999999999986
2012-12-19,Consumer,US,3.5520000000000005,0.4439999999999997
2014-01-20,Consumer,US,6.0,2.1
2013-04-09,Home Office,US,8.872,3.2161
2012-09-14,Consumer,US,12.96,4.536
2014-05-12,Home Office,US,7.995999999999999,-6.996499999999999
2014-12-16,Corporate,US,10.192000000000002,1.0192
2014-12-20,Consumer,US,13.36,4.008000000000001
2012-12-14,Corporate,US,6.16,1.9712
2011-07-19,Home Office,US,6.096,2.2098
2014-05-30,Consumer,US,6.24,2.6208000000000005
2013-06-29,Consumer,US,7.96,3.7412
2012-06-28,Corporate,US,5.904,1.9926
2011-08-23,Consumer,US,6.800000000000001,0.5099999999999998
2013-07-24,Consumer,US,5.184000000000001,1.8144
2013-09-09,Consumer,US,30.87,14.2002
2014-10-06,Corporate,US,7.992000000000001,2.6973
2012-03-05,Consumer,US,4.712,-1.8847999999999996
2013-09-27,Consumer,US,15.623999999999995,-24.99840000000001
2014-12-19,Home Office,US,5.76,1.6704
2012-11-07,Consumer,US,32.059999999999995,-51.29600000000001
2014-01-04,Consumer,US,9.12,3.1008
2014-04-21,Home Office,US,8.700000000000001,-6.379999999999999
2013-12-26,Corporate,EMEA,9.096000000000002,-8.424
2012-12-12,Consumer,Africa,26.46,8.459999999999999
2013-12-31,Consumer,EMEA,10.080000000000002,-5.550000000000001
2012-11-09,Home Office,Africa,15.57,4.65
2014-12-23,Consumer,Canada,28.8,1.44
2014-12-09,Corporate,EMEA,10.56,1.98
2014-06-12,Home Office,EMEA,6.803999999999999,-3.065999999999998
2013-11-11,Consumer,EMEA,7.799999999999999,1.23
2011-07-26,Corporate,Africa,12.627,-21.482999999999997
2012-04-10,Home Office,EMEA,4.416,-4.974
2013-11-12,Corporate,Africa,8.64,3.96
2011-12-26,Corporate,EMEA,8.34,-9.389999999999995
2013-06-04,Consumer,LATAM,8.6,3.6
2012-05-09,Home Office,LATAM,32.508,-13.572000000000005
2014-07-21,Consumer,LATAM,37.24,14.52
2012-06-08,Corporate,LATAM,7.199999999999998,3.3
2013-02-01,Home Office,LATAM,19.936,-4.744000000000001
2014-09-15,Consumer,LATAM,13.356,0.3959999999999993
2014-12-12,Consumer,LATAM,6.839999999999999,3.34
2014-01-22,Corporate,EU,7.98,0.8400000000000001
2014-10-07,Consumer,EU,10.41,-1.8900000000000008
2012-07-26,Consumer,EU,52.98299999999999,-4.617000000000004
2011-03-29,Home Office,EU,8.07,-5.8500000000000005
2011-03-21,Consumer,APAC,20.466,8.826
2014-11-19,Home Office,APAC,13.68,4.5
2014-08-27,Home Office,APAC,8.515799999999999,1.7357999999999998
2014-12-22,Consumer,APAC,19.35,7.11
2013-01-12,Home Office,APAC,4.5600000000000005,-1.5000000000000004
2014-08-26,Consumer,APAC,22.545,-1.394999999999996
2014-11-25,Home Office,APAC,7.938000000000001,1.758
2013-05-27,Home Office,APAC,38.664,-24.516
2011-03-21,Consumer,US,6.048,1.5876000000000006
2011-03-15,Consumer,US,7.218,-5.533800000000001
2012-10-22,Consumer,US,5.175999999999998,-7.764000000000001
2013-05-01,Consumer,US,7.712000000000001,2.7956000000000003
2014-03-22,Consumer,US,5.78,2.8322000000000003
2013-06-12,Corporate,US,12.544000000000002,-9.094400000000004
2013-05-02,Consumer,US,3.984,1.2948
2012-05-12,Consumer,US,25.68,11.555999999999996
2014-11-03,Corporate,US,23.85,10.732499999999998
2013-09-10,Home Office,US,15.008000000000004,-12.0064
2013-01-04,Corporate,US,4.672,0.5839999999999999
2013-08-19,Consumer,US,2.068,-3.4122000000000003
2012-11-20,Consumer,US,4.896000000000001,-3.427199999999999
2011-12-26,Corporate,US,8.016,1.102199999999999
2012-04-07,Consumer,US,22.58,5.870799999999999
2014-11-15,Home Office,US,15.28,7.4872
2013-05-03,Corporate,US,13.08,6.0168
2011-07-07,Home Office,Africa,11.1,2.64
2012-09-04,Consumer,Africa,6.750000000000001,-13.95
2011-05-12,Consumer,Africa,18.639000000000003,-40.401
2014-09-02,Home Office,Africa,5.094000000000001,-3.905999999999999
2011-08-05,Consumer,Africa,8.25,1.56
2012-04-09,Consumer,Africa,8.927999999999999,-17.561999999999994
2013-01-29,Corporate,EMEA,12.93,0.36
2013-05-11,Home Office,Africa,12.57,3.87
2014-09-03,Consumer,EMEA,10.8,1.62
2014-06-18,Home Office,Africa,12.36,3.45
2011-01-23,Home Office,EMEA,8.91,1.59
2012-09-18,Home Office,EMEA,51.78,9.3
2012-11-16,Corporate,Africa,11.55,2.76
2013-12-09,Corporate,EMEA,8.735999999999999,-9.624
2013-02-04,Corporate,Africa,11.4,4.74
2011-08-17,Corporate,LATAM,4.8,-1.92
2012-01-04,Consumer,LATAM,23.280000000000005,1.86
2012-10-24,Consumer,LATAM,10.16,4.04
2013-02-04,Consumer,LATAM,7.752,-0.2880000000000002
2014-06-03,Home Office,LATAM,11.952000000000002,0.732
2014-12-01,Consumer,LATAM,5.76,0.0
2013-03-23,Consumer,LATAM,10.08,3.92
2012-02-18,Home Office,LATAM,5.92,0.04
2014-05-09,Home Office,EU,23.64,2.04
2011-11-10,Consumer,EU,19.08,8.16
2014-06-24,Consumer,EU,27.72,6.6000000000000005
2012-02-15,Consumer,EU,16.709999999999997,-10.409999999999997
2014-01-26,Corporate,EU,14.04,7.02
2014-10-02,Corporate,APAC,7.0596,-3.9204
2012-06-29,Corporate,APAC,9.9,-7.739999999999999
2013-11-18,Consumer,APAC,5.6127,-2.7573000000000008
2013-10-02,Corporate,APAC,18.576,-4.643999999999998
2014-06-24,Corporate,APAC,9.69,1.1099999999999994
2011-10-20,Consumer,APAC,8.153999999999998,-3.006
2014-11-07,Consumer,US,8.73,2.9681999999999995
2011-06-04,Home Office,US,16.224,5.881200000000001
2011-07-02,Consumer,US,5.58,2.1762
2014-10-21,Consumer,US,13.36,4.141599999999999
2013-09-03,Consumer,US,1.81,0.6516
2014-07-19,Consumer,US,7.656000000000001,-6.124799999999999
2012-04-10,Home Office,US,14.669999999999998,6.0147
2014-06-23,Consumer,US,3.036,-5.009400000000001
2013-05-18,Consumer,US,7.896000000000001,2.4675
2013-08-24,Home Office,US,14.97,4.191600000000001
2011-08-25,Consumer,US,12.383999999999997,-19.814400000000003
2013-07-08,Consumer,US,12.96,6.2208000000000006
2014-10-27,Consumer,US,14.76,4.9815000000000005
2014-11-04,Consumer,US,10.688,3.7408
2014-12-19,Consumer,US,7.236,-6.029999999999998
2014-12-14,Consumer,US,8.64,4.2336
2013-03-13,Corporate,Africa,16.092000000000002,-24.137999999999995
2014-10-03,Corporate,EMEA,4.776000000000001,-2.154000000000001
2013-10-16,Consumer,Africa,8.568000000000001,-16.871999999999996
2014-05-08,Home Office,EMEA,9.0,-9.48
2013-11-18,Corporate,EMEA,48.09,4.32
2013-02-20,Consumer,Canada,6.9,2.46
2014-01-29,Corporate,Africa,8.883000000000003,-8.607
2012-08-29,Consumer,EMEA,21.168000000000003,-14.832
2013-08-07,Home Office,Canada,12.36,1.23
2011-08-25,Corporate,EMEA,17.16,2.7
2011-06-14,Consumer,Africa,8.04,3.3600000000000003
2011-06-14,Consumer,Africa,8.919000000000002,-13.101
2012-04-23,Consumer,EMEA,12.9,3.3000000000000003
2012-08-29,Corporate,Africa,14.7,4.5
2014-04-18,Corporate,EMEA,14.01,5.16
2012-09-19,Consumer,Africa,18.72,2.97
2012-03-30,Corporate,EMEA,5.124,-4.116
2014-08-01,Consumer,Africa,6.0,1.26
2013-08-05,Consumer,Africa,4.194000000000001,-7.145999999999999
2012-02-27,Consumer,Africa,4.392,-3.107999999999998
2012-04-19,Home Office,EMEA,8.82,0.0
2014-09-10,Consumer,EMEA,5.112,-2.177999999999999
2013-11-08,Corporate,LATAM,9.919999999999998,0.08
2011-12-26,Consumer,LATAM,11.16,0.0
2013-05-26,Consumer,LATAM,9.06,0.44
2012-10-03,Corporate,LATAM,16.0,2.56
2014-06-03,Consumer,LATAM,17.52,5.58
2012-12-25,Consumer,LATAM,6.215999999999998,-2.084
2014-06-30,Home Office,EU,76.46400000000001,30.564
2013-06-04,Corporate,EU,24.084000000000003,-7.866
2013-04-09,Corporate,EU,22.11,3.96
2013-05-03,Consumer,EU,8.939999999999998,1.95
2011-08-21,Consumer,EU,8.25,1.56
2012-12-03,Consumer,EU,34.992,2.3220000000000027
2011-10-08,Home Office,EU,4.800000000000001,-0.4200000000000008
2013-06-24,Corporate,EU,6.449999999999999,2.49
2013-06-24,Consumer,APAC,6.48,2.37
2013-12-19,Consumer,APAC,14.832,0.7320000000000011
2014-11-19,Consumer,APAC,11.0556,2.6556
2013-05-29,Consumer,APAC,9.51,-8.61
2014-12-23,Home Office,APAC,57.9396,-51.3804
2014-12-20,Consumer,APAC,4.409999999999999,-2.36
2014-11-24,Consumer,US,27.992000000000004,2.0993999999999997
2013-06-05,Consumer,US,7.408,1.2037999999999995
2014-12-02,Consumer,US,6.783,-4.748099999999997
2014-01-02,Consumer,US,48.896,8.556799999999999
2011-06-15,Corporate,US,8.567999999999998,-14.5656
2013-04-16,Corporate,US,8.04,2.9144999999999994
2013-12-23,Consumer,US,11.840000000000002,3.108000000000001
2014-06-26,Home Office,US,11.304,-2.1195
2014-06-20,Consumer,US,11.184,0.8388
2013-05-20,Corporate,US,9.584,3.3544
2014-09-04,Corporate,US,5.96,1.6688
2014-10-10,Consumer,US,12.816,4.325399999999998
2011-05-05,Consumer,US,9.42,4.238999999999999
2013-10-01,Consumer,US,1.9639999999999995,-3.2406000000000006
2013-11-04,Consumer,US,9.296,3.0211999999999994
2011-12-12,Consumer,US,8.94,0.625799999999999
2013-05-16,Consumer,US,7.764000000000001,-5.176
2013-12-10,Corporate,US,4.355999999999999,-11.761200000000002
2013-04-25,Home Office,US,15.552000000000003,5.4432
2014-09-01,Home Office,US,6.671999999999999,2.1684
2014-04-26,Consumer,US,13.904,4.5188
2011-11-19,Corporate,US,9.96,4.5816
2014-12-05,Consumer,US,8.8,2.552
2013-11-05,Home Office,US,4.176,1.3049999999999995
2012-02-03,Corporate,US,12.144,4.098599999999999
2013-04-11,Corporate,US,13.568,3.2223999999999995
2014-09-27,Home Office,US,2.224,0.5559999999999999
2014-03-19,Corporate,US,13.9,3.753
2011-09-21,Home Office,EMEA,13.589999999999998,6.779999999999999
2014-12-04,Consumer,EMEA,11.352,-11.087999999999996
2012-12-31,Corporate,EMEA,5.91,2.1
2013-07-08,Consumer,Africa,5.121,-4.959
2011-08-24,Consumer,Africa,9.063000000000002,-16.317
2014-01-22,Consumer,Africa,9.51,0.66
2013-06-27,Corporate,Africa,7.803000000000001,-7.826999999999998
2014-10-08,Corporate,Africa,25.35,6.84
2014-06-23,Consumer,EMEA,2.880000000000001,-2.3400000000000007
2014-06-11,Consumer,Africa,17.07,8.01
2013-03-09,Corporate,EMEA,4.800000000000001,-6.719999999999999
2011-02-17,Consumer,Africa,6.210000000000002,-7.050000000000001
2013-01-04,Consumer,LATAM,8.6,3.6
2014-10-14,Consumer,LATAM,5.56,2.48
2012-05-04,Consumer,LATAM,19.82,5.34
2012-07-29,Home Office,LATAM,8.859999999999998,1.24
2011-09-28,Consumer,LATAM,3.18,1.4199999999999997
2014-10-29,Corporate,LATAM,7.464,-11.196
2012-05-14,Corporate,LATAM,10.056,-0.8440000000000005
2014-09-29,Home Office,LATAM,7.072000000000001,-8.328
2013-01-31,Consumer,LATAM,30.24,-5.580000000000001
2014-04-01,Consumer,LATAM,3.088,-1.7920000000000005
2013-01-04,Consumer,LATAM,10.58,2.22
2013-06-12,Consumer,LATAM,17.759999999999998,1.56
2012-05-21,Consumer,LATAM,14.56,2.0
2014-09-23,Consumer,LATAM,12.359999999999998,1.6
2012-10-14,Consumer,LATAM,11.92,4.16
2013-11-13,Consumer,LATAM,23.292,-12.468000000000004
2014-02-17,Corporate,LATAM,11.28,-7.360000000000001
2012-08-13,Consumer,EU,21.3,5.28
2014-11-20,Corporate,EU,22.68,3.6
2014-12-08,Corporate,EU,18.9,-0.7799999999999976
2014-09-19,Corporate,EU,11.43,4.11
2013-09-20,Consumer,EU,32.325,-30.525
2011-04-29,Consumer,EU,14.580000000000002,0.72
2014-12-22,Consumer,EU,25.8,10.02
2014-10-13,Corporate,EU,11.43,4.11
2013-06-27,Home Office,APAC,11.189999999999998,2.88
2012-05-01,Consumer,APAC,5.8194,-3.4206
2013-12-18,Consumer,APAC,6.795000000000002,-1.035000000000002
2013-04-16,Home Office,US,4.768,-0.7748000000000006
2011-09-14,Consumer,US,11.07,5.092199999999999
2011-09-12,Corporate,US,15.216,2.282399999999999
2011-01-05,Home Office,US,3.539999999999999,-5.487
2013-07-15,Corporate,US,8.544,2.8835999999999995
2011-09-28,Corporate,US,10.688,3.7408
2014-07-30,Consumer,US,4.368,0.3822000000000001
2014-11-12,Home Office,US,10.368000000000002,3.6288
2014-07-02,Home Office,US,443.92,13.317600000000027
2014-11-22,Consumer,US,8.448,2.64
2014-11-25,Consumer,US,20.724000000000004,-15.197599999999994
2013-10-21,Corporate,US,19.296,6.029999999999999
2011-04-13,Home Office,US,7.83,3.6018
2013-09-12,Corporate,US,9.568,2.9899999999999998
2013-01-31,Corporate,US,23.36,11.68
2012-05-12,Consumer,US,21.968000000000004,-15.9268
2014-12-12,Home Office,US,5.4,2.592
2013-04-19,Corporate,US,6.84,1.8468
2014-09-25,Home Office,US,7.3,2.1899999999999995
2014-02-11,Home Office,EMEA,22.8,9.48
2014-04-17,Home Office,EMEA,12.36,3.45
2014-01-10,Corporate,Africa,7.236000000000001,-10.163999999999996
2014-02-17,Corporate,EMEA,6.0,1.26
2014-07-09,Consumer,Africa,7.947000000000002,-13.803
2014-09-26,Consumer,EMEA,3.87,0.36
2013-10-10,Home Office,EMEA,7.86,2.82
2014-01-24,Consumer,Africa,6.33,0.24
2012-06-09,Consumer,EMEA,6.5280000000000005,-7.512
2014-05-22,Consumer,EMEA,7.02,3.51
2011-11-04,Consumer,EMEA,6.432,-2.9279999999999973
2013-09-06,Corporate,EMEA,6.0,1.26
2011-02-05,Consumer,EMEA,8.028,-2.622
2014-12-26,Corporate,EMEA,5.304,-1.866
2014-12-03,Home Office,EMEA,10.14,-8.369999999999997
2014-02-19,Consumer,EMEA,4.44,-4.020000000000001
2011-03-28,Home Office,LATAM,8.34,3.72
2014-04-03,Corporate,LATAM,5.792000000000001,-5.5280000000000005
2013-10-07,Consumer,LATAM,6.159999999999999,-1.0799999999999998
2011-06-13,Consumer,LATAM,6.34,2.2
2012-07-31,Corporate,LATAM,22.847999999999995,-3.472
2011-04-06,Corporate,LATAM,5.968,2.008
2014-11-10,Consumer,LATAM,46.08,-11.52
2013-03-27,Consumer,LATAM,11.359999999999998,4.5200000000000005
2012-01-18,Consumer,LATAM,4.76,2.18
2014-06-12,Consumer,LATAM,1.956,-0.424
2013-10-15,Consumer,LATAM,7.88,1.56
2012-09-24,Consumer,EU,40.25999999999999,10.44
2012-11-23,Corporate,EU,28.026,11.166
2012-08-15,Home Office,EU,6.63,-0.54
2014-09-01,Consumer,EU,24.000000000000004,10.95
2013-06-17,Consumer,APAC,9.222,-6.797999999999999
2013-10-25,Corporate,APAC,10.32,-7.439999999999999
2014-10-15,Consumer,APAC,7.799999999999999,3.2700000000000005
2013-05-24,Consumer,APAC,8.154000000000002,0.323999999999998
2014-01-02,Corporate,APAC,7.523999999999999,0.8639999999999999
2014-08-19,Consumer,US,6.743999999999998,-11.4648
2014-09-23,Consumer,US,5.607000000000001,-4.2987
2014-04-17,Consumer,US,13.710000000000004,-10.053999999999998
2011-09-13,Consumer,US,5.46,1.4742000000000002
2011-10-31,Consumer,US,10.16,4.7752
2013-12-27,Corporate,US,7.9,2.0540000000000003
2014-09-10,Consumer,US,8.832,-1.9872000000000003
2012-09-05,Corporate,US,6.16,2.9568
2011-08-05,Corporate,US,4.56,2.0064
2014-06-04,Corporate,US,3.912,1.2713999999999996
2013-07-17,Corporate,US,6.46,3.1654
2011-12-23,Corporate,US,5.184000000000001,1.8144
2014-07-15,Consumer,US,4.96,2.3312
2012-09-25,Corporate,US,12.6,5.795999999999999
2014-12-29,Consumer,US,4.28,1.926
2014-05-01,Home Office,US,4.8420000000000005,-3.550799999999999
2012-09-25,Consumer,US,2.9460000000000006,-2.0622
2014-08-01,Home Office,US,11.01,5.3949
2013-07-02,Home Office,US,2.4960000000000004,0.9047999999999998
2014-06-12,Consumer,Africa,10.32,4.53
2011-01-27,Consumer,Africa,5.340000000000001,2.16
2013-09-21,Corporate,EMEA,9.329999999999998,2.97
2014-11-28,Consumer,Africa,2.1780000000000004,-2.562
2014-06-20,Consumer,Africa,9.84,1.65
2014-10-20,Corporate,Canada,3.99,0.42
2011-08-04,Corporate,EMEA,11.604,-5.526
2014-06-18,Corporate,Africa,6.12,0.24
2011-11-01,Home Office,EMEA,3.936,-4.254
2011-06-14,Corporate,EMEA,12.419999999999998,2.97
2014-10-16,Consumer,EMEA,7.547999999999999,-6.611999999999997
2012-09-15,Corporate,Africa,10.65,2.64
2011-02-22,Corporate,EMEA,5.951999999999999,-5.657999999999997
2011-01-03,Consumer,EMEA,16.71,4.17
2014-05-20,Consumer,Africa,10.89,4.23
2012-06-04,Consumer,Canada,6.840000000000001,1.41
2011-09-09,Consumer,LATAM,10.1,0.7
2014-04-11,Consumer,LATAM,6.5200000000000005,1.7600000000000002
2013-12-11,Home Office,LATAM,10.7,2.14
2013-09-26,Consumer,LATAM,14.32,2.72
2014-06-06,Home Office,LATAM,5.64,1.24
2013-12-06,Home Office,LATAM,7.720000000000001,2.8399999999999994
2013-08-13,Consumer,LATAM,8.84,1.14
2013-06-01,Consumer,LATAM,6.912000000000002,1.4519999999999995
2011-08-15,Consumer,LATAM,9.92,2.56
2011-10-03,Consumer,EU,21.06,10.53
2013-06-19,Consumer,EU,24.75,10.62
2014-05-09,Consumer,EU,6.659999999999999,-0.419999999999999
2014-09-15,Consumer,APAC,63.24000000000001,0.6000000000000001
2011-12-20,Corporate,APAC,12.36,5.3100000000000005
2014-06-14,Consumer,APAC,14.388,-4.451999999999998
2014-01-29,Consumer,APAC,16.2,-8.100000000000001
2013-03-21,Consumer,US,10.368000000000002,3.6288
2013-07-17,Consumer,US,5.84,0.7299999999999995
2014-04-25,Corporate,US,1.1880000000000002,-0.9899999999999998
2012-10-26,Corporate,US,5.76,2.6495999999999995
2014-11-02,Consumer,US,25.120000000000005,7.849999999999998
2014-06-23,Home Office,US,8.928,0.6696
2011-05-09,Corporate,US,9.45,4.536
2012-12-07,Consumer,US,6.688,2.3408
2014-03-07,Home Office,US,11.52,5.6448
2014-10-06,Home Office,US,63.824000000000005,13.562599999999998
2013-08-27,Consumer,US,11.56,5.6644000000000005
2012-04-09,Consumer,US,17.94,3.0497999999999985
2014-12-19,Consumer,US,4.824,1.7487
2013-12-24,Home Office,US,7.968000000000001,2.6892000000000005
2013-09-20,Consumer,Canada,26.4,13.2
2013-06-19,Consumer,EMEA,7.949999999999999,0.15
2011-05-27,Corporate,EMEA,13.26,4.5
2014-06-24,Consumer,EMEA,10.259999999999998,2.64
2012-05-19,Corporate,Africa,29.376000000000005,-24.504
2013-07-02,Corporate,EMEA,13.98,5.01
2012-10-05,Consumer,EMEA,3.3360000000000003,-2.7239999999999998
2014-09-09,Corporate,Africa,10.242,-9.918
2012-05-22,Consumer,Africa,10.494000000000003,-12.246
2011-09-13,Consumer,EMEA,15.660000000000002,-22.979999999999997
2012-12-27,Home Office,EMEA,4.203,-5.756999999999998
2012-05-07,Consumer,Africa,5.91,0.51
2014-12-05,Home Office,EMEA,10.709999999999996,1.71
2014-11-03,Consumer,EMEA,5.772,-1.6079999999999988
2014-09-15,Home Office,LATAM,6.779999999999999,0.26
2011-11-25,Consumer,LATAM,3.94,0.74
2014-10-18,Corporate,LATAM,5.22,-1.4000000000000004
2014-07-24,Home Office,LATAM,37.9,2.6
2013-10-08,Corporate,LATAM,9.6,1.04
2011-11-22,Corporate,LATAM,43.7,12.2
2012-02-21,Consumer,LATAM,4.1,1.64
2014-08-18,Consumer,LATAM,13.296,4.1160000000000005
2014-09-13,Consumer,LATAM,8.34,3.72
2012-09-12,Consumer,LATAM,12.26,2.44
2013-11-06,Home Office,LATAM,10.512,-1.4279999999999995
2014-12-25,Corporate,EU,9.693,-1.077
2012-08-14,Home Office,EU,6.27,2.94
2013-01-04,Consumer,EU,18.66,-0.7800000000000011
2014-11-18,Consumer,APAC,155.25,24.84
2014-05-05,Consumer,APAC,12.474,5.544
2013-03-13,Home Office,APAC,12.87,3.6
2014-03-20,Corporate,APAC,3.075,-0.5549999999999997
2013-10-11,Consumer,APAC,6.642,-4.338
2013-09-18,Corporate,US,6.48,3.1104000000000003
2012-04-04,Home Office,US,9.088,3.2944
2013-11-20,Consumer,US,10.368000000000002,3.6288
2012-01-30,Consumer,US,14.303999999999998,5.0064
2011-07-15,Corporate,US,6.540000000000001,2.6814000000000004
2013-10-22,Corporate,US,7.92,3.564
2011-09-14,Consumer,US,7.16,3.4368
2014-08-12,Corporate,US,9.184,2.869999999999999
2012-06-19,Consumer,US,6.48,3.1104000000000003
2012-07-12,Consumer,US,7.76,-2.1340000000000003
2011-10-03,Home Office,US,6.192,0.4644000000000003
2014-11-03,Corporate,US,5.32,2.6068
2014-01-15,Consumer,US,5.970000000000001,-4.577
2012-09-12,Consumer,US,20.7,9.936
2011-01-07,Home Office,US,5.48,1.4796000000000005
2011-12-09,Corporate,US,8.448,2.9568000000000003
2012-09-03,Consumer,US,7.5,3.6
2013-08-23,Corporate,US,5.76,1.6704
2011-03-07,Corporate,US,20.65,9.499
2012-06-09,Consumer,Africa,10.206,-7.853999999999996
2014-06-10,Home Office,Africa,6.840000000000001,1.41
2013-11-11,Consumer,EMEA,6.779999999999999,0.39
2014-01-13,Consumer,Africa,7.26,2.52
2014-12-27,Consumer,Africa,14.97,5.37
2014-12-30,Corporate,EMEA,10.41,3.51
2014-04-09,Home Office,Africa,3.6000000000000005,-7.919999999999998
2013-01-10,Home Office,EMEA,9.24,-8.339999999999996
2014-12-01,Consumer,Africa,7.14,2.76
2014-07-05,Consumer,Africa,8.4,3.2700000000000005
2013-07-09,Home Office,EMEA,8.309999999999999,0.66
2011-12-14,Consumer,Africa,13.284000000000002,-17.316
2014-10-11,Home Office,Africa,7.335000000000002,-17.115000000000002
